시도교육청코드,시도교육청명,행정표준코드,학교명,학교과정명,분석단위ID,학교표시명,분석일수,휴업일수,수업일수,평균기억점수,평균위험점수,최대위험점수,최저기억점수,고위험일수,휴업일비율,고위험일비율,최종위험지수,위험등급,방학일수,추론방학일수,위험백분위,상대위험등급
R10,경상북도교육청,8921017,개진초등학교,초등학교,R10_8921017_초등학교,개진초등학교 (초등학교),308,119,189,74.42198772534337,25.57801227465663,80.81736173787954,19.18263826212047,21,38.63636363636363,6.8181818181818175,19.95006313771418,매우 낮음,57,0,99.30324623911322,상위 5%
R10,경상북도교육청,8941078,석적중학교,중학교,R10_8941078_중학교,석적중학교 (중학교),301,113,188,74.65367650676018,25.346323493239822,79.67199561844602,20.32800438155398,22,37.54152823920266,7.308970099667775,19.935117475168205,매우 낮음,64,0,99.2953285827395,상위 5%
R10,경상북도교육청,8831053,상산초등학교,초등학교,R10_8831053_초등학교,상산초등학교 (초등학교),301,114,187,74.51633779139947,25.483662208600528,80.75398542195363,19.24601457804637,21,37.87375415282392,6.976744186046512,19.93158680183432,매우 낮음,64,0,99.2874109263658,상위 5%
R10,경상북도교육청,8841052,산북초등학교창구분교장,초등학교,R10_8841052_초등학교,산북초등학교창구분교장 (초등학교),303,115,188,74.49816897476148,25.50183102523852,79.67199561844602,20.32800438155398,21,37.95379537953795,6.9306930693069315,19.930489638459044,매우 낮음,62,0,99.27553444180522,상위 5%
R10,경상북도교육청,8841040,산북초등학교,초등학교,R10_8841040_초등학교,산북초등학교 (초등학교),303,115,188,74.49816897476148,25.50183102523852,79.67199561844602,20.32800438155398,21,37.95379537953795,6.9306930693069315,19.930489638459044,매우 낮음,62,0,99.27553444180522,상위 5%
D10,대구광역시교육청,7281008,화원중학교,중학교,D10_7281008_중학교,화원중학교 (중학교),301,113,188,74.66795115596673,25.332048844033267,80.23328501909214,19.766714980907867,22,37.54152823920266,7.308970099667775,19.925125220723615,매우 낮음,64,0,99.2596991290578,상위 5%
D10,대구광역시교육청,7261022,산격중학교,중학교,D10_7261022_중학교,산격중학교 (중학교),301,113,188,74.66795115596673,25.332048844033267,80.23328501909214,19.766714980907867,22,37.54152823920266,7.308970099667775,19.925125220723615,매우 낮음,64,0,99.2596991290578,상위 5%
J10,경기도교육청,7530908,경기자동차과학고등학교,고등학교,J10_7530908_고등학교,경기자동차과학고등학교 (고등학교),303,114,189,74.69354717218832,25.306452827811686,80.23328501909214,19.766714980907867,22,37.62376237623762,7.2607260726072615,19.892734801250356,매우 낮음,62,0,99.24782264449723,상위 5%
R10,경상북도교육청,8831059,성동초등학교,초등학교,R10_8831059_초등학교,성동초등학교 (초등학교),301,113,188,74.61010562092123,25.38989437907876,79.67199561844602,20.32800438155398,21,37.54152823920266,6.976744186046512,19.865949321169087,매우 낮음,64,0,99.23990498812351,상위 5%
R10,경상북도교육청,8821045,영화초등학교,초등학교,R10_8821045_초등학교,영화초등학교 (초등학교),305,115,190,74.5739605865335,25.4260394134665,80.81736173787954,19.18263826212047,21,37.704918032786885,6.885245901639345,19.86380135991835,매우 낮음,60,0,99.2319873317498,상위 5%
R10,경상북도교육청,8750093,김천중앙고등학교,고등학교,R10_8750093_고등학교,김천중앙고등학교 (고등학교),306,115,191,74.56798809093172,25.432011909068287,79.67199561844602,20.32800438155398,21,37.58169934640523,6.862745098039216,19.861231865759564,매우 낮음,59,0,99.22406967537609,상위 5%
R10,경상북도교육청,8871032,단촌초등학교,초등학교,R10_8871032_초등학교,단촌초등학교 (초등학교),301,114,187,74.37206709918226,25.627932900817743,80.75398542195363,19.24601457804637,19,37.87375415282392,6.312292358803987,19.833240738213615,매우 낮음,64,0,99.21615201900238,상위 5%
R10,경상북도교육청,8801130,해평초등학교,초등학교,R10_8801130_초등학교,해평초등학교 (초등학교),302,114,188,74.67524163904909,25.324758360950902,80.81736173787954,19.18263826212047,21,37.74834437086093,6.95364238410596,19.81342356789742,매우 낮음,63,0,99.20823436262867,상위 5%
R10,경상북도교육청,8831072,화령초등학교,초등학교,R10_8831072_초등학교,화령초등학교 (초등학교),301,113,188,74.69052196063907,25.309478039360926,79.67199561844602,20.32800438155398,21,37.54152823920266,6.976744186046512,19.8096578833666,매우 낮음,64,0,99.20031670625495,상위 5%
B10,서울특별시교육청,7010212,영동고등학교,고등학교,B10_7010212_고등학교,영동고등학교 (고등학교),303,116,187,74.3961256540754,25.60387434592459,79.67199561844602,20.32800438155398,19,38.28382838283829,6.270627062706271,19.803900160959095,매우 낮음,62,0,99.19239904988123,상위 5%
R10,경상북도교육청,8831065,중동초등학교,초등학교,R10_8831065_초등학교,중동초등학교 (초등학교),302,114,188,74.69850894495826,25.30149105504174,79.67199561844602,20.32800438155398,21,37.74834437086093,6.95364238410596,19.797136453761006,매우 낮음,63,0,99.18052256532066,상위 5%
R10,경상북도교육청,8921023,성산초등학교,초등학교,R10_8921023_초등학교,성산초등학교 (초등학교),302,114,188,74.69850894495826,25.30149105504174,79.67199561844602,20.32800438155398,21,37.74834437086093,6.95364238410596,19.797136453761006,매우 낮음,63,0,99.18052256532066,상위 5%
R10,경상북도교육청,8811050,장수초등학교,초등학교,R10_8811050_초등학교,장수초등학교 (초등학교),302,114,188,74.71511944741552,25.28488055258449,79.67199561844602,20.32800438155398,21,37.74834437086093,6.95364238410596,19.78550910204093,매우 낮음,63,0,99.1686460807601,상위 5%
D10,대구광역시교육청,7271028,월배중학교,중학교,D10_7271028_중학교,월배중학교 (중학교),304,116,188,74.71916865820651,25.280831341793498,79.67199561844602,20.32800438155398,21,38.15789473684211,6.907894736842106,19.768950360308082,매우 낮음,61,0,99.16072842438638,상위 5%
R10,경상북도교육청,8831066,중모초등학교,초등학교,R10_8831066_초등학교,중모초등학교 (초등학교),302,114,188,74.77635474272034,25.223645257279657,79.67199561844602,20.32800438155398,21,37.74834437086093,6.95364238410596,19.74264439532755,매우 낮음,63,0,99.14489311163895,상위 5%
R10,경상북도교육청,8851075,용성초등학교,초등학교,R10_8851075_초등학교,용성초등학교 (초등학교),302,114,188,74.77635474272034,25.223645257279657,79.67199561844602,20.32800438155398,21,37.74834437086093,6.95364238410596,19.74264439532755,매우 낮음,63,0,99.14489311163895,상위 5%
R10,경상북도교육청,8831049,모동초등학교,초등학교,R10_8831049_초등학교,모동초등학교 (초등학교),302,114,188,74.77635474272034,25.223645257279657,79.67199561844602,20.32800438155398,21,37.74834437086093,6.95364238410596,19.74264439532755,매우 낮음,63,0,99.14489311163895,상위 5%
R10,경상북도교육청,8801205,구미인덕중학교,중학교,R10_8801205_중학교,구미인덕중학교 (중학교),300,112,188,74.87907421014829,25.120925789851704,79.67199561844602,20.32800438155398,21,37.333333333333336,7.000000000000001,19.684648052896193,매우 낮음,65,0,99.12905779889152,상위 5%
C10,부산광역시교육청,7150238,부산산업학교,고등학교,C10_7150238_고등학교,부산산업학교 (고등학교),282,112,170,72.7975481930299,27.2024518069701,72.1808129199317,27.81918708006831,6,39.71631205673759,2.127659574468085,19.680014137219494,매우 낮음,83,0,99.12114014251782,상위 5%
P10,전북특별자치도교육청,8402025,장승초등학교,초등학교,P10_8402025_초등학교,장승초등학교 (초등학교),302,112,190,74.87025553295376,25.129744467046244,79.67199561844602,20.32800438155398,21,37.086092715231786,6.95364238410596,19.676913842164158,매우 낮음,63,0,99.11322248614411,상위 5%
R10,경상북도교육청,8911035,청도중앙초등학교,초등학교,R10_8911035_초등학교,청도중앙초등학교 (초등학교),300,112,188,74.929320781228,25.070679218772,79.67199561844602,20.32800438155398,21,37.333333333333336,7.000000000000001,19.6494754531404,매우 낮음,65,0,99.10530482977039,상위 5%
D10,대구광역시교육청,7271022,성산중학교,중학교,D10_7271022_중학교,성산중학교 (중학교),300,112,188,74.85604108761497,25.14395891238504,80.23328501909214,19.766714980907867,20,37.333333333333336,6.666666666666667,19.600771238669527,매우 낮음,65,0,99.09738717339668,상위 5%
D10,대구광역시교육청,7261016,침산중학교,중학교,D10_7261016_중학교,침산중학교 (중학교),301,112,189,74.99153771514997,25.008462284850026,79.67199561844602,20.32800438155398,21,37.2093023255814,6.976744186046512,19.598946855208972,매우 낮음,64,0,99.08946951702296,상위 5%
R10,경상북도교육청,8831070,함창초등학교,초등학교,R10_8831070_초등학교,함창초등학교 (초등학교),299,111,188,75.0380085731369,24.96199142686308,79.67199561844602,20.32800438155398,21,37.12374581939799,7.023411371237458,19.580417410175393,매우 낮음,66,0,99.08155186064926,상위 5%
S10,경상남도교육청,9221015,쌍백초등학교,초등학교,S10_9221015_초등학교,쌍백초등학교 (초등학교),299,111,188,74.82568433130038,25.174315668699617,80.75398542195363,19.24601457804637,19,37.12374581939799,6.354515050167224,19.5283754831399,매우 낮음,66,0,99.07363420427554,상위 5%
G10,대전광역시교육청,7451012,대덕중학교,중학교,G10_7451012_중학교,대덕중학교 (중학교),299,110,189,74.4393975626968,25.560602437303196,77.72602196920795,22.27397803079205,16,36.78929765886287,5.351170568561873,19.497772876680795,매우 낮음,66,0,99.06571654790181,상위 5%
D10,대구광역시교육청,7261214,사수중학교,중학교,D10_7261214_중학교,사수중학교 (중학교),302,113,189,75.1364517144852,24.863548285514796,79.67199561844602,20.32800438155398,21,37.41721854304636,6.95364238410596,19.490576515092144,매우 낮음,63,0,99.05779889152811,상위 5%
D10,대구광역시교육청,7271019,와룡중학교,중학교,D10_7271019_중학교,와룡중학교 (중학교),300,111,189,75.07853349307571,24.921466506924283,80.23328501909214,19.766714980907867,20,37.0,6.666666666666667,19.445026554846997,매우 낮음,65,0,99.04988123515439,상위 5%
D10,대구광역시교육청,7251030,황금중학교,중학교,D10_7251030_중학교,황금중학교 (중학교),299,111,188,74.96165946615238,25.038340533847617,79.67199561844602,20.32800438155398,19,37.12374581939799,6.354515050167224,19.4331928887435,매우 낮음,66,0,99.04196357878068,상위 5%
J10,경기도교육청,7541375,수원제일중학교부설방송통신중학교,중학교,J10_7541375_중학교,수원제일중학교부설방송통신중학교 (중학교),273,103,170,74.75485220834624,25.245147791653753,73.14518932366663,26.85481067633337,16,37.72893772893773,5.86080586080586,19.429845212399385,매우 낮음,92,0,99.03404592240696,상위 5%
R10,경상북도교육청,8871036,안계초등학교,초등학교,R10_8871036_초등학교,안계초등학교 (초등학교),302,112,190,74.98735728649285,25.01264271350715,80.75398542195363,19.24601457804637,19,37.086092715231786,6.291390728476822,19.39626711799805,매우 낮음,63,0,99.02612826603325,상위 5%
D10,대구광역시교육청,7251088,대구동문초등학교,초등학교,D10_7251088_초등학교,대구동문초등학교 (초등학교),299,110,189,75.03649561449174,24.96350438550826,81.22385863677025,18.776141363229748,19,36.78929765886287,6.354515050167224,19.38080758490595,매우 낮음,66,0,99.01821060965955,상위 5%
D10,대구광역시교육청,7261054,대구비산초등학교,초등학교,D10_7261054_초등학교,대구비산초등학교 (초등학교),298,110,188,75.07589057058459,24.924109429415406,81.22385863677025,18.776141363229748,19,36.91275167785235,6.375838926174497,19.359628278443132,매우 낮음,67,0,99.01029295328583,상위 5%
D10,대구광역시교육청,7251109,대구동호초등학교,초등학교,D10_7251109_초등학교,대구동호초등학교 (초등학교),300,110,190,75.07655682435107,24.923443175648917,81.22385863677025,18.776141363229748,19,36.666666666666664,6.333333333333334,19.34641022295424,매우 낮음,65,0,99.00237529691212,상위 5%
J10,경기도교육청,7551282,삼평중학교부설방송통신중학교,중학교,J10_7551282_중학교,삼평중학교부설방송통신중학교 (중학교),273,103,170,74.60141257911971,25.398587420880286,75.25571554460956,24.744284455390442,14,37.72893772893773,5.128205128205128,19.317472733077736,매우 낮음,92,0,98.9944576405384,상위 5%
R10,경상북도교육청,8781078,감문중학교,중학교,R10_8781078_중학교,감문중학교 (중학교),301,112,189,75.13157158339342,24.868428416606577,80.75398542195363,19.24601457804637,19,37.2093023255814,6.312292358803987,19.301587599265797,매우 낮음,64,0,98.9865399841647,상위 5%
J10,경기도교육청,7621293,티엘비유글로벌학교(중),중학교,J10_7621293_중학교,티엘비유글로벌학교(중) (중학교),295,116,179,75.20123503714404,24.79876496285596,76.8252737133623,23.174726286637704,19,39.32203389830509,6.440677966101695,19.29133886382968,매우 낮음,70,0,98.97862232779097,상위 5%
J10,경기도교육청,7551093,중원초등학교,초등학교,J10_7551093_초등학교,중원초등학교 (초등학교),298,109,189,74.77525402451317,25.224745975486826,76.90094989876522,23.099050101234777,16,36.577181208053695,5.369127516778524,19.268060437874333,매우 낮음,67,0,98.97070467141727,상위 5%
R10,경상북도교육청,8911027,덕산초등학교,초등학교,R10_8911027_초등학교,덕산초등학교 (초등학교),297,109,188,75.22589165553349,24.77410834446652,80.75398542195363,19.24601457804637,19,36.7003367003367,6.397306397306397,19.261067760318483,매우 낮음,68,0,98.96278701504355,상위 5%
R10,경상북도교육청,8841043,영순초등학교,초등학교,R10_8841043_초등학교,영순초등학교 (초등학교),300,112,188,74.93757328319928,25.06242671680072,78.89314105446213,21.106858945537866,17,37.333333333333336,5.666666666666666,19.2436987017605,매우 낮음,65,0,98.95486935866984,상위 5%
D10,대구광역시교육청,7240463,대구해올고등학교,고등학교,D10_7240463_고등학교,대구해올고등학교 (고등학교),308,128,180,74.5752704056287,25.4247295943713,73.14519021691908,26.85480978308093,14,41.55844155844156,4.545454545454546,19.16094707969627,매우 낮음,57,0,98.94695170229612,상위 5%
J10,경기도교육청,7530859,호원고등학교부설방송통신고등학교,고등학교,J10_7530859_고등학교,호원고등학교부설방송통신고등학교 (고등학교),269,100,169,75.04856648382085,24.951433516179144,75.25571554460956,24.744284455390442,15,37.174721189591075,5.5762081784386615,19.138865914857,매우 낮음,96,0,98.9390340459224,상위 5%
J10,경기도교육청,7541100,영동초등학교,초등학교,J10_7541100_초등학교,영동초등학교 (초등학교),298,109,189,74.89513968189551,25.104860318104492,75.25571554460956,24.744284455390442,15,36.577181208053695,5.033557046979865,19.083469336767102,매우 낮음,67,0,98.93111638954869,상위 5%
R10,경상북도교육청,8781070,위량초등학교,초등학교,R10_8781070_초등학교,위량초등학교 (초등학교),303,111,192,75.21942691916793,24.780573080832074,80.75398542195363,19.24601457804637,17,36.633663366336634,5.6105610561056105,19.029569473414135,매우 낮음,62,0,98.92319873317497,상위 5%
J10,경기도교육청,7621292,티엘비유글로벌학교(초),초등학교,J10_7621292_초등학교,티엘비유글로벌학교(초) (초등학교),279,100,179,75.74460642957663,24.25539357042336,76.8252737133623,23.174726286637704,19,35.842293906810035,6.810035842293908,19.021786251984523,매우 낮음,86,0,98.91528107680126,상위 5%
J10,경기도교육청,7631283,소사벌중학교,중학교,J10_7631283_중학교,소사벌중학교 (중학교),296,107,189,74.86623447725295,25.13376552274705,79.32625973065078,20.673740269349224,14,36.14864864864865,4.72972972972973,19.012554784841853,매우 낮음,69,0,98.90736342042756,상위 5%
J10,경기도교육청,7530386,수성고등학교부설방송통신고등학교,고등학교,J10_7530386_고등학교,수성고등학교부설방송통신고등학교 (고등학교),270,100,170,74.90452441733747,25.095475582662523,76.08286415053588,23.917135849464113,13,37.03703703703704,4.814814814814815,19.01127735230821,매우 낮음,95,0,98.89944576405384,상위 5%
J10,경기도교육청,7531517,김포과학기술고등학교,고등학교,J10_7531517_고등학교,김포과학기술고등학교 (고등학교),306,116,190,74.80609073648539,25.19390926351462,72.94919515904999,27.050804840950015,14,37.908496732026144,4.57516339869281,19.008285504068073,매우 낮음,59,0,98.89152810768013,상위 5%
