분석단위ID,detail_file
E10_7004258_초등학교,details/detail_part_003.parquet
E10_7310035_고등학교,details/detail_part_003.parquet
E10_7310036_고등학교,details/detail_part_003.parquet
E10_7310037_고등학교,details/detail_part_003.parquet
E10_7310038_고등학교,details/detail_part_003.parquet
E10_7310039_고등학교,details/detail_part_003.parquet
E10_7310041_고등학교,details/detail_part_003.parquet
E10_7310042_고등학교,details/detail_part_003.parquet
E10_7310043_고등학교,details/detail_part_003.parquet
E10_7310044_고등학교,details/detail_part_003.parquet
E10_7310045_고등학교,details/detail_part_003.parquet
E10_7310046_고등학교,details/detail_part_003.parquet
E10_7310047_고등학교,details/detail_part_003.parquet
E10_7310048_고등학교,details/detail_part_003.parquet
E10_7310049_고등학교,details/detail_part_003.parquet
E10_7310050_고등학교,details/detail_part_003.parquet
E10_7310051_고등학교,details/detail_part_003.parquet
E10_7310052_고등학교,details/detail_part_003.parquet
E10_7310053_고등학교,details/detail_part_003.parquet
E10_7310054_고등학교,details/detail_part_003.parquet
E10_7310055_고등학교,details/detail_part_003.parquet
E10_7310056_고등학교,details/detail_part_003.parquet
E10_7310057_고등학교,details/detail_part_003.parquet
E10_7310058_고등학교,details/detail_part_003.parquet
E10_7310059_고등학교,details/detail_part_003.parquet
E10_7310060_고등학교,details/detail_part_003.parquet
E10_7310061_고등학교,details/detail_part_003.parquet
E10_7310062_고등학교,details/detail_part_003.parquet
E10_7310063_고등학교,details/detail_part_003.parquet
E10_7310064_고등학교,details/detail_part_003.parquet
E10_7310065_고등학교,details/detail_part_003.parquet
E10_7310066_고등학교,details/detail_part_003.parquet
E10_7310067_고등학교,details/detail_part_003.parquet
E10_7310068_고등학교,details/detail_part_003.parquet
E10_7310069_고등학교,details/detail_part_003.parquet
E10_7310070_고등학교,details/detail_part_003.parquet
E10_7310071_고등학교,details/detail_part_003.parquet
E10_7310072_고등학교,details/detail_part_003.parquet
E10_7310073_고등학교,details/detail_part_003.parquet
E10_7310075_고등학교,details/detail_part_003.parquet
E10_7310077_고등학교,details/detail_part_003.parquet
E10_7310078_고등학교,details/detail_part_003.parquet
E10_7310079_고등학교,details/detail_part_003.parquet
E10_7310080_고등학교,details/detail_part_003.parquet
E10_7310082_고등학교,details/detail_part_003.parquet
E10_7310083_고등학교,details/detail_part_003.parquet
E10_7310084_고등학교,details/detail_part_003.parquet
E10_7310085_고등학교,details/detail_part_003.parquet
E10_7310086_고등학교,details/detail_part_003.parquet
E10_7310090_고등학교,details/detail_part_003.parquet
E10_7310093_고등학교,details/detail_part_003.parquet
E10_7310100_고등학교,details/detail_part_003.parquet
E10_7310104_고등학교,details/detail_part_003.parquet
E10_7310109_고등학교,details/detail_part_003.parquet
E10_7310129_고등학교,details/detail_part_003.parquet
E10_7310130_고등학교,details/detail_part_003.parquet
E10_7310150_고등학교,details/detail_part_003.parquet
E10_7310150_중학교,details/detail_part_003.parquet
E10_7310150_초등학교,details/detail_part_003.parquet
E10_7310151_고등학교,details/detail_part_003.parquet
E10_7310151_중학교,details/detail_part_003.parquet
E10_7310151_초등학교,details/detail_part_003.parquet
E10_7310152_고등학교,details/detail_part_003.parquet
E10_7310152_중학교,details/detail_part_003.parquet
E10_7310152_초등학교,details/detail_part_003.parquet
E10_7310154_고등학교,details/detail_part_003.parquet
E10_7310154_중학교,details/detail_part_003.parquet
E10_7310154_초등학교,details/detail_part_003.parquet
E10_7310155_고등학교,details/detail_part_003.parquet
E10_7310155_중학교,details/detail_part_003.parquet
E10_7310155_초등학교,details/detail_part_003.parquet
E10_7310156_고등학교,details/detail_part_003.parquet
E10_7310156_중학교,details/detail_part_003.parquet
E10_7310156_초등학교,details/detail_part_003.parquet
E10_7310189_고등학교,details/detail_part_003.parquet
E10_7310190_고등학교,details/detail_part_003.parquet
E10_7310191_고등학교,details/detail_part_003.parquet
E10_7310192_고등학교,details/detail_part_003.parquet
E10_7310193_고등학교,details/detail_part_003.parquet
E10_7310201_고등학교,details/detail_part_003.parquet
E10_7310203_고등학교,details/detail_part_003.parquet
E10_7310204_고등학교,details/detail_part_003.parquet
E10_7310205_고등학교,details/detail_part_003.parquet
E10_7310207_고등학교,details/detail_part_003.parquet
E10_7310212_고등학교,details/detail_part_003.parquet
E10_7310213_고등학교,details/detail_part_003.parquet
E10_7310214_고등학교,details/detail_part_003.parquet
E10_7310216_고등학교,details/detail_part_003.parquet
E10_7310217_고등학교,details/detail_part_003.parquet
E10_7310219_고등학교,details/detail_part_003.parquet
E10_7310220_고등학교,details/detail_part_003.parquet
E10_7310241_고등학교,details/detail_part_003.parquet
E10_7310242_고등학교,details/detail_part_003.parquet
E10_7310245_고등학교,details/detail_part_003.parquet
E10_7310246_고등학교,details/detail_part_003.parquet
E10_7310248_고등학교,details/detail_part_003.parquet
E10_7310250_고등학교,details/detail_part_003.parquet
E10_7310252_고등학교,details/detail_part_003.parquet
E10_7310253_고등학교,details/detail_part_003.parquet
E10_7310256_고등학교,details/detail_part_003.parquet
E10_7310257_고등학교,details/detail_part_003.parquet
E10_7310259_고등학교,details/detail_part_003.parquet
E10_7310260_고등학교,details/detail_part_003.parquet
E10_7310261_고등학교,details/detail_part_003.parquet
E10_7310332_고등학교,details/detail_part_004.parquet
E10_7310333_고등학교,details/detail_part_004.parquet
E10_7310334_고등학교,details/detail_part_004.parquet
E10_7310338_고등학교,details/detail_part_004.parquet
E10_7310338_중학교,details/detail_part_004.parquet
E10_7310338_초등학교,details/detail_part_004.parquet
E10_7310339_고등학교,details/detail_part_004.parquet
E10_7310342_고등학교,details/detail_part_004.parquet
E10_7310345_고등학교,details/detail_part_004.parquet
E10_7310346_고등학교,details/detail_part_004.parquet
E10_7310348_고등학교,details/detail_part_004.parquet
E10_7310349_고등학교,details/detail_part_004.parquet
E10_7310350_고등학교,details/detail_part_004.parquet
E10_7310369_고등학교,details/detail_part_004.parquet
E10_7310370_고등학교,details/detail_part_004.parquet
E10_7310371_고등학교,details/detail_part_004.parquet
E10_7310372_고등학교,details/detail_part_004.parquet
E10_7310373_고등학교,details/detail_part_004.parquet
E10_7310374_고등학교,details/detail_part_004.parquet
E10_7310375_고등학교,details/detail_part_004.parquet
E10_7310383_고등학교,details/detail_part_004.parquet
E10_7310392_중학교,details/detail_part_004.parquet
E10_7310394_고등학교,details/detail_part_004.parquet
E10_7310403_고등학교,details/detail_part_004.parquet
E10_7310404_고등학교,details/detail_part_004.parquet
E10_7310405_고등학교,details/detail_part_004.parquet
E10_7310422_고등학교,details/detail_part_004.parquet
E10_7310423_고등학교,details/detail_part_004.parquet
E10_7310427_고등학교,details/detail_part_004.parquet
E10_7310446_고등학교,details/detail_part_004.parquet
E10_7310447_고등학교,details/detail_part_004.parquet
E10_7310449_고등학교,details/detail_part_004.parquet
E10_7310452_고등학교,details/detail_part_004.parquet
E10_7310453_고등학교,details/detail_part_004.parquet
E10_7310454_고등학교,details/detail_part_004.parquet
E10_7310455_고등학교,details/detail_part_004.parquet
E10_7310474_고등학교,details/detail_part_004.parquet
E10_7310474_중학교,details/detail_part_004.parquet
E10_7310474_초등학교,details/detail_part_004.parquet
E10_7310475_고등학교,details/detail_part_004.parquet
E10_7310476_고등학교,details/detail_part_004.parquet
E10_7310477_고등학교,details/detail_part_004.parquet
E10_7310477_중학교,details/detail_part_004.parquet
E10_7310477_초등학교,details/detail_part_004.parquet
E10_7310479_고등학교,details/detail_part_004.parquet
E10_7310480_고등학교,details/detail_part_004.parquet
E10_7310555_고등학교,details/detail_part_004.parquet
E10_7310555_중학교,details/detail_part_004.parquet
E10_7310555_초등학교,details/detail_part_004.parquet
E10_7310560_고등학교,details/detail_part_004.parquet
E10_7310562_고등학교,details/detail_part_004.parquet
E10_7310563_고등학교,details/detail_part_004.parquet
E10_7310592_고등학교,details/detail_part_004.parquet
E10_7310593_고등학교,details/detail_part_004.parquet
E10_7310598_고등학교,details/detail_part_004.parquet
E10_7310601_고등학교,details/detail_part_004.parquet
E10_7310620_고등학교,details/detail_part_004.parquet
E10_7310624_고등학교,details/detail_part_004.parquet
E10_7310625_고등학교,details/detail_part_004.parquet
E10_7310626_고등학교,details/detail_part_004.parquet
E10_7310627_고등학교,details/detail_part_004.parquet
E10_7310628_고등학교,details/detail_part_004.parquet
E10_7310629_고등학교,details/detail_part_004.parquet
E10_7321012_초등학교,details/detail_part_004.parquet
E10_7321013_초등학교,details/detail_part_004.parquet
E10_7321014_초등학교,details/detail_part_004.parquet
E10_7321015_초등학교,details/detail_part_004.parquet
E10_7321016_초등학교,details/detail_part_004.parquet
E10_7321017_초등학교,details/detail_part_004.parquet
E10_7321018_초등학교,details/detail_part_004.parquet
E10_7321019_초등학교,details/detail_part_004.parquet
E10_7321020_초등학교,details/detail_part_004.parquet
E10_7321021_초등학교,details/detail_part_004.parquet
E10_7321022_초등학교,details/detail_part_004.parquet
E10_7321023_초등학교,details/detail_part_004.parquet
E10_7321024_초등학교,details/detail_part_004.parquet
E10_7321025_초등학교,details/detail_part_004.parquet
E10_7321026_초등학교,details/detail_part_004.parquet
E10_7321027_초등학교,details/detail_part_004.parquet
E10_7321028_초등학교,details/detail_part_004.parquet
E10_7321029_초등학교,details/detail_part_004.parquet
E10_7321030_초등학교,details/detail_part_004.parquet
E10_7321031_초등학교,details/detail_part_004.parquet
E10_7321032_초등학교,details/detail_part_004.parquet
E10_7321033_초등학교,details/detail_part_004.parquet
E10_7321034_초등학교,details/detail_part_004.parquet
E10_7321035_초등학교,details/detail_part_004.parquet
E10_7321036_초등학교,details/detail_part_004.parquet
E10_7321037_초등학교,details/detail_part_004.parquet
E10_7321038_초등학교,details/detail_part_004.parquet
E10_7321039_초등학교,details/detail_part_004.parquet
E10_7321040_초등학교,details/detail_part_004.parquet
E10_7321041_초등학교,details/detail_part_004.parquet
E10_7321042_초등학교,details/detail_part_004.parquet
E10_7321043_초등학교,details/detail_part_004.parquet
E10_7321044_초등학교,details/detail_part_004.parquet
E10_7321045_초등학교,details/detail_part_004.parquet
E10_7321046_초등학교,details/detail_part_004.parquet
E10_7321047_초등학교,details/detail_part_004.parquet
E10_7321048_초등학교,details/detail_part_004.parquet
E10_7321049_초등학교,details/detail_part_004.parquet
E10_7321050_초등학교,details/detail_part_004.parquet
E10_7321051_초등학교,details/detail_part_004.parquet
E10_7321052_초등학교,details/detail_part_004.parquet
E10_7321053_초등학교,details/detail_part_004.parquet
E10_7321054_초등학교,details/detail_part_004.parquet
E10_7321055_초등학교,details/detail_part_004.parquet
E10_7321056_초등학교,details/detail_part_004.parquet
E10_7321059_초등학교,details/detail_part_004.parquet
E10_7321060_초등학교,details/detail_part_004.parquet
E10_7321061_초등학교,details/detail_part_004.parquet
E10_7321062_초등학교,details/detail_part_004.parquet
E10_7321064_초등학교,details/detail_part_004.parquet
E10_7321066_초등학교,details/detail_part_004.parquet
E10_7321067_초등학교,details/detail_part_004.parquet
